# pixel_index	counts_u16	rel_intensity
555.000000	1224	0.0186770428
556.000000	1499	0.0228732738
557.000000	1660	0.0253299763
558.000000	1572	0.0239871824
559.000000	1451	0.0221408408
560.000000	1204	0.0183718624
561.000000	1407	0.0214694438
562.000000	1365	0.0208285649
563.000000	1660	0.0253299763
564.000000	1348	0.0205691615
565.000000	1505	0.0229648280
566.000000	1540	0.0234988937
567.000000	1610	0.0245670253
568.000000	1405	0.0214389258
569.000000	1385	0.0211337453
570.000000	1497	0.0228427558
571.000000	1808	0.0275883116
572.000000	1352	0.0206301976
573.000000	1769	0.0269932097
574.000000	1564	0.0238651102
575.000000	1565	0.0238803693
576.000000	1207	0.0184176394
577.000000	1678	0.0256046387
578.000000	1721	0.0262607767
579.000000	1510	0.0230411231
580.000000	1600	0.0244144350
581.000000	1496	0.0228274968
582.000000	1962	0.0299382010
583.000000	1728	0.0263675898
584.000000	1503	0.0229343099
585.000000	1516	0.0231326772
586.000000	1470	0.0224307622
587.000000	1647	0.0251316091
588.000000	1481	0.0225986114
589.000000	1559	0.0237888151
590.000000	1443	0.0220187686
591.000000	1164	0.0177615015
592.000000	1565	0.0238803693
593.000000	1990	0.0303654536
594.000000	1500	0.0228885328
595.000000	1516	0.0231326772
596.000000	1291	0.0196993973
597.000000	1457	0.0222323949
598.000000	1496	0.0228274968
599.000000	1811	0.0276340887
600.000000	1368	0.0208743420
601.000000	1595	0.0243381399
602.000000	1514	0.0231021592
603.000000	1314	0.0200503548
604.000000	1401	0.0213778897
605.000000	1443	0.0220187686
606.000000	1479	0.0225680934
607.000000	1636	0.0249637598
608.000000	1499	0.0228732738
609.000000	1598	0.0243839170
610.000000	1712	0.0261234455
611.000000	1499	0.0228732738
612.000000	1760	0.0268558785
613.000000	1717	0.0261997406
614.000000	1701	0.0259555962
615.000000	1644	0.0250858320
616.000000	1610	0.0245670253
617.000000	1435	0.0218966964
618.000000	1502	0.0229190509
619.000000	1303	0.0198825055
620.000000	1868	0.0285038529
621.000000	1828	0.0278934920
622.000000	1496	0.0228274968
623.000000	1910	0.0291447318
624.000000	1406	0.0214541848
625.000000	1627	0.0248264286
626.000000	1407	0.0214694438
627.000000	1618	0.0246890974
628.000000	1704	0.0260013733
629.000000	1338	0.0204165713
630.000000	1437	0.0219272145
631.000000	1627	0.0248264286
632.000000	1540	0.0234988937
633.000000	1533	0.0233920806
634.000000	1418	0.0216372930
635.000000	1576	0.0240482185
636.000000	1607	0.0245212482
637.000000	1274	0.0194399939
638.000000	1512	0.0230716411
639.000000	1806	0.0275577935
640.000000	1362	0.0207827878
641.000000	1722	0.0262760357
642.000000	1630	0.0248722057
643.000000	1452	0.0221560998
644.000000	1483	0.0226291295
645.000000	1320	0.0201419089
646.000000	1472	0.0224612802
647.000000	1366	0.0208438239
648.000000	1376	0.0209964141
649.000000	1264	0.0192874037
650.000000	1498	0.0228580148
651.000000	1337	0.0204013123
652.000000	1538	0.0234683757
653.000000	1504	0.0229495689
654.000000	1469	0.0224155032
655.000000	1416	0.0216067750
656.000000	1548	0.0236209659
657.000000	1333	0.0203402762
658.000000	1534	0.0234073396
659.000000	1565	0.0238803693
660.000000	1628	0.0248416876
661.000000	1458	0.0222476539
662.000000	1485	0.0226596475
663.000000	1720	0.0262455177
664.000000	1632	0.0249027237
665.000000	1519	0.0231784543
666.000000	1551	0.0236667430
667.000000	1684	0.0256961929
668.000000	1546	0.0235904479
669.000000	1299	0.0198214694
670.000000	1842	0.0281071183
671.000000	1598	0.0243839170
672.000000	1695	0.0258640421
673.000000	1623	0.0247653925
674.000000	1642	0.0250553140
675.000000	1474	0.0224917983
676.000000	1688	0.0257572290
677.000000	1631	0.0248874647
678.000000	1869	0.0285191119
679.000000	1691	0.0258030060
680.000000	1574	0.0240177005
681.000000	1349	0.0205844205
682.000000	1660	0.0253299763
683.000000	1481	0.0225986114
684.000000	1711	0.0261081865
685.000000	1424	0.0217288472
686.000000	1600	0.0244144350
687.000000	1479	0.0225680934
688.000000	1176	0.0179446098
689.000000	1702	0.0259708553
690.000000	1429	0.0218051423
691.000000	1696	0.0258793011
692.000000	1673	0.0255283436
693.000000	1614	0.0246280613
694.000000	1581	0.0241245136
695.000000	1459	0.0222629129
696.000000	1571	0.0239719234
697.000000	1641	0.0250400549
698.000000	1991	0.0303807126
699.000000	1860	0.0283817807
700.000000	1420	0.0216678111
701.000000	1547	0.0236057069
702.000000	1454	0.0221866178
703.000000	1509	0.0230258640
704.000000	1612	0.0245975433
705.000000	1820	0.0277714199
706.000000	1624	0.0247806516
707.000000	1704	0.0260013733
708.000000	1567	0.0239108873
709.000000	1572	0.0239871824
710.000000	1372	0.0209353780
711.000000	1663	0.0253757534
712.000000	1232	0.0187991150
713.000000	1516	0.0231326772
714.000000	1558	0.0237735561
715.000000	1367	0.0208590829
716.000000	1772	0.0270389868
717.000000	1516	0.0231326772
718.000000	1474	0.0224917983
719.000000	1305	0.0199130236
720.000000	1402	0.0213931487
721.000000	1347	0.0205539025
722.000000	1493	0.0227817197
723.000000	1512	0.0230716411
724.000000	1614	0.0246280613
725.000000	1365	0.0208285649
726.000000	1475	0.0225070573
727.000000	1544	0.0235599298
728.000000	1452	0.0221560998
729.000000	1549	0.0236362249
730.000000	1499	0.0228732738
731.000000	1944	0.0296635386
732.000000	2041	0.0311436637
733.000000	3846	0.0586861982
734.000000	2676	0.0408331426
735.000000	1414	0.0215762570
736.000000	1430	0.0218204013
737.000000	1457	0.0222323949
738.000000	1559	0.0237888151
739.000000	1486	0.0226749065
740.000000	1680	0.0256351568
741.000000	1559	0.0237888151
742.000000	1811	0.0276340887
743.000000	1710	0.0260929274
744.000000	1453	0.0221713588
745.000000	1758	0.0268253605
746.000000	1402	0.0213931487
747.000000	1477	0.0225375753
748.000000	1261	0.0192416266
749.000000	1438	0.0219424735
750.000000	1365	0.0208285649
751.000000	1619	0.0247043565
752.000000	1470	0.0224307622
753.000000	1471	0.0224460212
754.000000	1501	0.0229037919
755.000000	1608	0.0245365072
756.000000	1200	0.0183108263
