# pixel_index	counts_u16	rel_intensity
335.000000	2095	0.0319676509
336.000000	2321	0.0354161898
337.000000	2588	0.0394903487
338.000000	2456	0.0374761578
339.000000	2304	0.0351567864
340.000000	2163	0.0330052644
341.000000	2211	0.0337376974
342.000000	2235	0.0341039139
343.000000	1894	0.0289005875
344.000000	2299	0.0350804913
345.000000	2311	0.0352635996
346.000000	2252	0.0343633173
347.000000	2062	0.0314641032
348.000000	2324	0.0354619669
349.000000	2433	0.0371252003
350.000000	2087	0.0318455787
351.000000	2283	0.0348363470
352.000000	2324	0.0354619669
353.000000	2317	0.0353551537
354.000000	2331	0.0355687800
355.000000	2312	0.0352788586
356.000000	2185	0.0333409628
357.000000	2687	0.0410009918
358.000000	2429	0.0370641642
359.000000	2391	0.0364843214
360.000000	2402	0.0366521706
361.000000	2499	0.0381322957
362.000000	2656	0.0405279622
363.000000	2234	0.0340886549
364.000000	2591	0.0395361257
365.000000	2420	0.0369268330
366.000000	2179	0.0332494087
367.000000	2201	0.0335851072
368.000000	2265	0.0345616846
369.000000	2378	0.0362859541
370.000000	2374	0.0362249180
371.000000	2103	0.0320897230
372.000000	2424	0.0369878691
373.000000	2454	0.0374456397
374.000000	2371	0.0361791409
375.000000	2501	0.0381628138
376.000000	2520	0.0384527352
377.000000	2324	0.0354619669
378.000000	2433	0.0371252003
379.000000	2403	0.0366674296
380.000000	2234	0.0340886549
381.000000	2057	0.0313878080
382.000000	2349	0.0358434424
383.000000	2124	0.0324101625
384.000000	2105	0.0321202411
385.000000	2425	0.0370031281
386.000000	2333	0.0355992981
387.000000	2375	0.0362401770
388.000000	2320	0.0354009308
389.000000	2317	0.0353551537
390.000000	2466	0.0376287480
391.000000	2418	0.0368963149
392.000000	2399	0.0366063935
393.000000	2484	0.0379034104
394.000000	2332	0.0355840391
395.000000	2660	0.0405889982
396.000000	2100	0.0320439460
397.000000	2372	0.0361943999
398.000000	2292	0.0349736782
399.000000	2629	0.0401159686
400.000000	2506	0.0382391089
401.000000	2501	0.0381628138
402.000000	2212	0.0337529564
403.000000	2238	0.0341496910
404.000000	2427	0.0370336461
405.000000	2353	0.0359044785
406.000000	2487	0.0379491875
407.000000	2242	0.0342107271
408.000000	2449	0.0373693446
409.000000	2364	0.0360723278
410.000000	2395	0.0365453574
411.000000	2150	0.0328068971
412.000000	2382	0.0363469902
413.000000	2467	0.0376440070
414.000000	2653	0.0404821851
415.000000	2439	0.0372167544
416.000000	2370	0.0361638819
417.000000	2223	0.0339208057
418.000000	2484	0.0379034104
419.000000	2439	0.0372167544
