# wavelength_nm	counts_u16	rel_intensity
410.385260	3409	0.0520180056
410.831937	3167	0.0483253223
411.278615	3148	0.0480354009
411.725293	3069	0.0468299382
412.171971	3318	0.0506294347
412.618649	3248	0.0495613031
413.065327	3045	0.0464637217
413.512004	3062	0.0467231250
413.958682	3019	0.0460669871
414.405360	3312	0.0505378805
414.852038	3091	0.0471656367
415.298716	3237	0.0493934539
415.745394	3128	0.0477302205
416.192071	3062	0.0467231250
416.638749	3361	0.0512855726
417.085427	3202	0.0488593881
417.532105	3246	0.0495307851
417.978783	2908	0.0443732357
418.425461	3325	0.0507362478
418.872138	3153	0.0481116960
419.318816	3089	0.0471351186
419.765494	3387	0.0516823072
420.212172	3230	0.0492866407
420.658850	3011	0.0459449149
421.105528	3119	0.0475928893
421.552205	3126	0.0476997024
421.998883	3046	0.0464789807
422.445561	3203	0.0488746471
422.892239	3183	0.0485694667
423.338917	3181	0.0485389487
423.785595	3232	0.0493171588
424.232272	3278	0.0500190738
424.678950	2972	0.0453498131
425.125628	3217	0.0490882734
425.572306	3101	0.0473182269
426.018984	3295	0.0502784771
426.465662	3258	0.0497138933
426.912339	3164	0.0482795453
427.359017	2979	0.0454566262
427.805695	3140	0.0479133288
428.252373	3336	0.0509040970
428.699051	3197	0.0487830930
429.145729	3295	0.0502784771
429.592406	3350	0.0511177234
430.039084	3321	0.0506752117
430.485762	3344	0.0510261692
430.932440	3218	0.0491035325
431.379118	3347	0.0510719463
431.825796	2953	0.0450598917
432.272473	3233	0.0493324178
432.719151	3502	0.0534370947
433.165829	2919	0.0445410849
433.612507	3318	0.0506294347
434.059185	3121	0.0476234073
434.505863	3096	0.0472419318
434.952540	3188	0.0486457618
435.399218	3309	0.0504921035
435.845896	3217	0.0490882734
436.292574	3233	0.0493324178
436.739252	3271	0.0499122606
437.185930	3099	0.0472877089
437.632607	3120	0.0476081483
438.079285	2933	0.0447547112
438.525963	3244	0.0495002670
438.972641	3192	0.0487067979
439.419319	3459	0.0527809567
439.865997	3131	0.0477759976
440.312674	2969	0.0453040360
440.759352	3103	0.0473487449
441.206030	3162	0.0482490272
441.652708	3430	0.0523384451
442.099386	2931	0.0447241932
442.546064	3182	0.0485542077
442.992741	3288	0.0501716640
443.439419	2981	0.0454871443
443.886097	3074	0.0469062333
444.332775	3141	0.0479285878
444.779453	3305	0.0504310674
445.226131	3081	0.0470130465
445.672808	3432	0.0523689631
446.119486	3223	0.0491798276
446.566164	2854	0.0435492485
447.012842	3148	0.0480354009
447.459520	3376	0.0515144579
447.906198	3352	0.0511482414
448.352875	3375	0.0514991989
448.799553	3087	0.0471046006
449.246231	3327	0.0507667659
449.692909	3142	0.0479438468
450.139587	3179	0.0485084306
450.586265	3283	0.0500953689
451.032942	3451	0.0526588846
451.479620	3132	0.0477912566
451.926298	3472	0.0529793240
452.372976	3196	0.0487678340
452.819654	3263	0.0497901884
453.266332	3032	0.0462653544
453.713009	3288	0.0501716640
454.159687	3155	0.0481422141
454.606365	3383	0.0516212711
455.053043	3009	0.0459143969
455.499721	3286	0.0501411460
455.946399	3470	0.0529488060
456.393076	3191	0.0486915389
456.839754	3286	0.0501411460
457.286432	3288	0.0501716640
457.733110	3283	0.0500953689
458.179788	3126	0.0476997024
458.626466	3073	0.0468909743
459.073143	3069	0.0468299382
459.519821	3294	0.0502632181
459.966499	3017	0.0460364691
460.413177	3604	0.0549935149
460.859855	3229	0.0492713817
461.306533	3393	0.0517738613
461.753210	3133	0.0478065156
462.199888	3143	0.0479591058
462.646566	3203	0.0488746471
463.093244	3106	0.0473945220
463.539922	3072	0.0468757153
463.986600	3144	0.0479743648
464.433277	3283	0.0500953689
464.879955	3213	0.0490272374
465.326633	2979	0.0454566262
465.773311	3197	0.0487830930
466.219989	3096	0.0472419318
466.666667	3115	0.0475318532
467.113345	3186	0.0486152438
467.560022	3239	0.0494239719
468.006700	3172	0.0484016175
468.453378	3214	0.0490424964
468.900056	3142	0.0479438468
469.346734	3476	0.0530403601
469.793412	3152	0.0480964370
470.240089	3327	0.0507667659
470.686767	3277	0.0500038148
471.133445	3398	0.0518501564
471.580123	3107	0.0474097810
472.026801	3323	0.0507057298
472.473479	3048	0.0465094987
472.920156	3183	0.0485694667
473.366834	3126	0.0476997024
473.813512	3131	0.0477759976
474.260190	3075	0.0469214923
474.706868	3006	0.0458686198
475.153546	3166	0.0483100633
475.600223	3122	0.0476386664
476.046901	3141	0.0479285878
476.493579	3276	0.0499885557
476.940257	3124	0.0476691844
477.386935	3130	0.0477607385
477.833613	3090	0.0471503777
478.280290	3143	0.0479591058
478.726968	3140	0.0479133288
479.173646	3162	0.0482490272
479.620324	3364	0.0513313497
480.067002	3366	0.0513618677
480.513680	3339	0.0509498741
480.960357	3185	0.0485999847
481.407035	2915	0.0444800488
481.853713	3224	0.0491950866
482.300391	3259	0.0497291524
482.747069	3082	0.0470283055
483.193747	3209	0.0489662013
483.640424	3184	0.0485847257
484.087102	3060	0.0466926070
484.533780	2905	0.0443274586
484.980458	3291	0.0502174411
485.427136	2760	0.0421149004
485.873814	3111	0.0474708171
486.320491	3059	0.0466773480
486.767169	3233	0.0493324178
487.213847	3376	0.0515144579
487.660525	2969	0.0453040360
488.107203	3138	0.0478828107
488.553881	3149	0.0480506600
489.000558	3264	0.0498054475
489.447236	3244	0.0495002670
489.893914	3181	0.0485389487
490.340592	3343	0.0510109102
490.787270	3225	0.0492103456
491.233948	3204	0.0488899062
491.680625	3075	0.0469214923
492.127303	3238	0.0494087129
492.573981	3193	0.0487220569
493.020659	3353	0.0511635004
493.467337	3089	0.0471351186
493.914015	3230	0.0492866407
494.360692	3336	0.0509040970
494.807370	3197	0.0487830930
495.254048	3386	0.0516670481
495.700726	3099	0.0472877089
496.147404	3084	0.0470588235
496.594082	3216	0.0490730144
497.040759	3145	0.0479896239
497.487437	3006	0.0458686198
497.934115	3221	0.0491493095
498.380793	3364	0.0513313497
498.827471	3217	0.0490882734
499.274149	3007	0.0458838788
499.720826	3315	0.0505836576
500.167504	2971	0.0453345541
500.614182	3081	0.0470130465
501.060860	3003	0.0458228428
501.507538	3162	0.0482490272
501.954216	3182	0.0485542077
502.400893	3130	0.0477607385
502.847571	3002	0.0458075837
503.294249	3137	0.0478675517
503.740927	3153	0.0481116960
504.187605	3234	0.0493476768
504.634283	3144	0.0479743648
505.080960	2702	0.0412298772
505.527638	3522	0.0537422751
505.974316	3420	0.0521858549
506.420994	3153	0.0481116960
506.867672	3024	0.0461432822
507.314350	3153	0.0481116960
507.761027	3124	0.0476691844
508.207705	3061	0.0467078660
508.654383	3358	0.0512397955
509.101061	3039	0.0463721675
509.547739	3114	0.0475165942
509.994417	3204	0.0488899062
510.441094	3045	0.0464637217
510.887772	3030	0.0462348363
511.334450	2996	0.0457160296
511.781128	3314	0.0505683986
512.227806	2885	0.0440222782
512.674484	3177	0.0484779126
513.121161	3089	0.0471351186
513.567839	3177	0.0484779126
514.014517	3446	0.0525825895
514.461195	3243	0.0494850080
514.907873	3300	0.0503547723
