Vernier Format 2
Unbenannt.cmbl 09.02.2026 18:13:46 .
Aktuell
Wellenlänge	Intensität
λ	I
nm	rel

240.4	0.0155717046871
241.1	0.0152385493757
241.7	0.0141865245882
242.3	0.0143179217212
243	0.0150766341989
243.6	0.0159141849563
244.2	0.0154809982791
244.9	0.0153928350415
245.5	0.0151376702864
246.1	0.0151486906911
246.8	0.014638361181
247.4	0.0145569797309
248	0.0147816264422
248.7	0.0152639810788
249.3	0.0158141535905
249.9	0.015241092546
250.6	0.0155344048558
251.2	0.0151910768631
251.8	0.0158031331858
252.4	0.0160599933878
253.1	0.0162219085645
253.7	0.0165364139603
254.3	0.015828564889
255	0.0159396166595
255.6	0.0159726778736
256.2	0.0158531488687
256.9	0.0155182981104
257.5	0.0152512652272
258.1	0.0157760060358
258.8	0.0160794910268
259.4	0.0157098836076
260	0.0159209667438
260.7	0.0163177013131
261.3	0.016166806541
261.9	0.0159192712969
262.6	0.0151749701177
263.2	0.0149104804049
263.8	0.0151885336928
264.5	0.0146536202029
265.1	0.0157022540966
265.7	0.0153190831023
266.4	0.0156293498809
267	0.0152673719726
267.6	0.0146163203716
268.3	0.0148053626985
268.9	0.0144433847901
269.5	0.0142017836101
270.2	0.01476382425
270.8	0.0149859277909
271.4	0.015503886812
272.1	0.0140619092427
272.7	0.0134803709638
273.3	0.0135651433076
274	0.014466273323
274.6	0.0144900095793
275.2	0.0140339343693
275.8	0.0142289107602
276.5	0.014431516662
277.1	0.0149757551097
277.8	0.0146985495452
278.4	0.0147434788874
279	0.0144688164933
279.7	0.0143314852962
280.3	0.0153199308258
280.9	0.0158946873172
281.6	0.0162024109255
282.2	0.0151071522427
282.8	0.014908784958
283.5	0.0149850800675
284.1	0.0155267753448
284.7	0.0153529920399
285.4	0.0159913277892
286	0.0155191458339
286.7	0.015295346846
287.3	0.0144671210464
287.9	0.0150503547723
288.6	0.0153589261039
289.2	0.0153479056992
289.8	0.015413180404
290.5	0.0152385493757
291.1	0.0155394911964
291.7	0.0158523011453
292.4	0.0158277171656
293	0.015614090859
293.6	0.0147358493765
294.3	0.0148731805736
294.9	0.0148545306579
295.6	0.0151402134568
296.2	0.0148384239126
296.8	0.0146993972686
297.5	0.0149774505565
298.1	0.0152266812475
298.7	0.0157887218874
299.4	0.015364860168
300	0.0153021286336
300.6	0.0148613124454
301.3	0.014632427117
301.9	0.0152911082289
302.5	0.0158743419547
303.2	0.0170679365564
303.8	0.0167339335215
304.5	0.0169153463374
305.1	0.0156174817528
305.7	0.0155920500496
306.4	0.0154216576384
307	0.0164202758492
307.6	0.0159565711282
308.3	0.0164245144664
308.9	0.0169619711265
309.5	0.018158956622
310.2	0.0188490035011
310.8	0.0197153768555
311.4	0.0210225663979
312.1	0.0232317336792
312.7	0.0244015920246
313.4	0.0260995820723
314	0.0265649822402
314.6	0.0277441655434
315.3	0.0260758458161
315.9	0.0230325186711
316.5	0.0207623153023
317.2	0.0209572916932
317.8	0.0219313259242
318.4	0.0206190500411
319.1	0.018263226605
319.7	0.0168916100811
320.3	0.0161244203691
321	0.0160922068784
321.6	0.0163075286319
322.3	0.0175079050211
322.9	0.0184251417817
323.5	0.0190371981045
324.2	0.0197382653883
324.8	0.0221593635292
325.4	0.0235318277765
326.1	0.025488373473
326.7	0.0271295660504
327.3	0.0308375083713
328	0.034091070929
328.6	0.0345386689047
329.2	0.0318081517086
329.9	0.0277136474996
330.5	0.0248407127659
331.2	0.0237335859549
331.8	0.024154904504
332.4	0.0254290328323
333.1	0.0280934276002
333.7	0.0342046658698
334.3	0.0483056975492
335	0.0680067902647
335.6	0.0799757974958
336.3	0.0764441816502
336.9	0.0611639666675
337.5	0.0466127938421
338.2	0.0347183862737
338.8	0.027204165713
339.4	0.0211565067013
340.1	0.0198628807338
340.7	0.0185828183413
341.4	0.0183047650534
342	0.0183971669083
342.6	0.0190490662326
343.3	0.0193957851191
343.9	0.019416978205
344.5	0.0188481557777
345.2	0.0195950001272
345.8	0.0190524571264
346.4	0.0202909810703
347.1	0.0213345286234
347.7	0.0240633503726
348.4	0.0262258928647
349	0.0307162839195
349.6	0.0373675220196
350.3	0.0491093393691
350.9	0.071613005773
351.5	0.10948081178
352.2	0.152286606817
352.8	0.177514856353
353.5	0.17679429143
354.1	0.172717589414
354.7	0.184800191585
355.4	0.210106431678
356	0.222089002484
356.6	0.196931961717
357.3	0.134832828938
357.9	0.070119317074
358.6	0.0300135211888
359.2	0.0211548112544
359.8	0.0213684375609
360.5	0.0221602112527
361.1	0.0224882802235
361.8	0.0226434136127
362.4	0.022723099616
363	0.0232876834262
363.7	0.022618829633
364.3	0.022591702483
365	0.0234623144545
365.6	0.0250068665599
366.3	0.0252637267618
366.9	0.0254493781949
367.6	0.0258656104033
368.2	0.0276314183261
368.9	0.0290174461484
369.5	0.0306060798725
370.2	0.0295896594695
370.8	0.0279815281063
371.4	0.0268082788671
372.1	0.0282917948848
372.7	0.032473614608
373.4	0.0367681815485
374	0.0397538634996
374.7	0.0371301594568
375.3	0.0305416528912
376	0.0268091265905
376.6	0.0272626586302
377.3	0.0318378220289
377.9	0.0368283699126
378.6	0.042320770072
379.2	0.0441467663589
379.9	0.0396707866026
380.5	0.0322184498529
381.1	0.0273830353585
381.8	0.0267845426108
382.4	0.029229377008
383.1	0.0344971304562
383.7	0.0490847553894
384.4	0.0908427642566
385	0.178925468155
385.7	0.292724710291
386.3	0.456768520638
387	0.67944936124
387.6	0.866820825174
388.3	0.910638801997
388.9	0.736926705831
389.6	0.580003772369
390.2	0.445461585412
390.8	0.326548027771
391.5	0.167234514212
392.1	0.0510896213219
392.8	0.0284774463179
393.4	0.0277238201809
394.1	0.0263403355289
394.7	0.0264759712791
395.4	0.0282587336707
396	0.0280866458127
396.7	0.027445766893
397.3	0.0269854530658
398	0.0287766926918
398.6	0.0299270533981
399.3	0.0290683095547
399.9	0.0263199901664
400.5	0.0257918584641
401.2	0.0275008689165
401.8	0.0300016530607
402.5	0.0276788908387
403.1	0.0258189856141
403.8	0.0246838839297
404.4	0.0256426591389
405.1	0.0249076829175
405.7	0.023497918839
406.4	0.0227561608301
407	0.0223060196841
407.7	0.023096097929
408.3	0.0233919534091
409	0.0240379186694
409.6	0.0236928952299
410.2	0.0247398336767
410.9	0.0267760653764
411.5	0.0285122029789
412.2	0.0298541491824
412.8	0.0303059857752
413.5	0.0298354992667
414.1	0.0291971635174
414.8	0.0289275874639
415.4	0.0299804599747
416.1	0.0307985130931
416.7	0.0332569110653
417.4	0.0368597356798
418	0.0434829989064
418.7	0.0484633741088
419.3	0.0494857285759
420	0.0457498113815
420.6	0.0434914761408
421.3	0.0468543950222
421.9	0.0551451302527
422.6	0.0610808897705
423.2	0.0617293982011
423.9	0.0614182836991
424.5	0.0663715317515
425.1	0.0785007587125
425.8	0.0929154480642
426.4	0.0964852114646
427.1	0.0800868492663
427.7	0.0507793545434
428.4	0.027003255258
429	0.0189676847825
429.7	0.0188600239058
430.3	0.0197891287946
431	0.0207606198554
431.6	0.0209750938854
432.3	0.0210598662292
432.9	0.0207284063647
433.6	0.0221797088918
434.2	0.0217083746599
434.9	0.022106804676
435.5	0.0209233827556
436.2	0.0208572603274
436.8	0.0209920483541
437.5	0.0218940260929
438.1	0.0227943083848
438.8	0.0225984842705
439.4	0.0219745598196
440.1	0.0225213414376
440.7	0.0227485313191
441.3	0.0229401168163
442	0.0243600535761
442.6	0.0284070852725
443.3	0.0363443198291
443.9	0.0438924493273
444.6	0.0554782855641
445.2	0.0886124038894
445.9	0.143332104134
446.5	0.15721272772
447.2	0.117206115477
447.8	0.0532097776421
448.5	0.0234758780296
449.1	0.0229477463272
449.8	0.0234385781982
450.4	0.0233851716216
451.1	0.0228426286208
451.7	0.0220305095666
452.4	0.0219737120962
453	0.0216447954019
453.7	0.0226586726346
454.3	0.0237505404237
455	0.0245728321592
455.6	0.0243778557683
456.3	0.0244134601528
456.9	0.0252823766774
457.5	0.026477666726
458.2	0.0274432237227
458.8	0.0275161279384
459.5	0.0265666776871
460.1	0.0249365055144
460.8	0.0240455481804
461.4	0.0243286878089
462.1	0.02447195307
462.7	0.0254086874698
463.4	0.0261038206895
464	0.0272813085459
464.7	0.026097038902
465.3	0.0236598340158
466	0.0222958470029
466.6	0.0241633817383
467.3	0.0281841340081
467.9	0.0318802082009
468.6	0.0345234098828
469.2	0.0391680866034
469.9	0.0467306274001
470.5	0.0490033739393
471.1	0.0401395776642
471.8	0.0261411205208
472.4	0.0178486898434
473.1	0.0167797105872
473.7	0.0170823478548
474.4	0.0166220340276
475	0.0157565083967
475.7	0.0157887218874
476.3	0.0164329917008
477	0.0176910132838
477.6	0.0185565389147
478.3	0.018263226605
478.9	0.0185107618491
479.6	0.018725235879
480.2	0.0189702279528
480.9	0.0187404949009
481.5	0.0185073709553
482.2	0.019521248188
482.8	0.0203494739876
483.5	0.0205258004629
484.1	0.0203876215423
484.8	0.0207326449819
485.4	0.0218499444741
486	0.021664293041
486.7	0.0214888142892
487.3	0.0218601171554
488	0.0226061137814
488.6	0.0244906029857
489.3	0.0256316387342
489.9	0.0294497851021
490.6	0.0362646338259
491.2	0.0415171282521
491.8	0.0382381339912
492.5	0.0293319515441
493.1	0.0223111060248
493.8	0.0201010910201
494.4	0.0204376372252
495.1	0.0200909183388
495.7	0.0214404940532
496.4	0.0237106974221
497	0.0292751540737
497.7	0.0392003000941
498.3	0.0496840958606
498.9	0.068957935963
499.6	0.122887557963
500.2	0.20510740656
500.9	0.219945957631
501.5	0.156642209845
502.2	0.0626364622805
502.8	0.0243651399168
503.5	0.0262954061867
504.1	0.0266955316498
504.8	0.0251221569475
505.4	0.0221746225511
506	0.021353178539
506.7	0.0213938692641
507.3	0.020385078372
508	0.0185446707866
508.6	0.01741889406
509.3	0.0170314844485
509.9	0.017467214296
510.6	0.0180852046828
511.2	0.0187608402635
511.9	0.0184777006349
512.5	0.0189405576325
513.1	0.0191168841077
513.8	0.0193381399252
514.4	0.0182606834346
515.1	0.0182657697753
515.7	0.0185904478523
516.4	0.0194373235676
517	0.0194127395878
517.7	0.0193525512237
518.3	0.0189422530794
519	0.0187981400948
519.6	0.0182683129456
520.2	0.0177613743292
520.9	0.0182606834346
521.5	0.0185192390834
522.2	0.0186777633665
522.8	0.0174528029976
523.5	0.0165084390868
524.1	0.0165601502166
524.8	0.0170145299797
525.4	0.0165033527462
526.1	0.016222756288
526.7	0.0157064927138
527.3	0.0168195535888
528	0.0172230699457
528.6	0.017225613116
529.3	0.0176528657291
529.9	0.0174553461679
530.6	0.0180767274484
531.2	0.0179343099107
531.9	0.0182445766893
532.5	0.0184293803989
533.2	0.01875999254
533.8	0.018794749201
534.4	0.0190380458279
535.1	0.0189990505497
535.8	0.0196238227241
536.4	0.0197933674118
537.1	0.0192643879861
537.7	0.0185141527428
538.4	0.018263226605
539	0.0182250790502
539.7	0.0179707620186
540.4	0.0179648279545
541	0.0178605579716
541.7	0.0181674338564
542.3	0.0178698829294
543	0.0176130227275
543.6	0.0173078422895
544.3	0.0175731797258
545	0.0177554402652
545.6	0.018220840433
546.3	0.017730008562
546.9	0.018027559489
547.6	0.0180784228953
548.3	0.0181767588142
548.9	0.0182089723049
549.6	0.0177410289667
550.2	0.0171569475174
550.9	0.0165457389181
551.5	0.0164575756805
552.2	0.0167101972652
552.9	0.0157565083967
553.5	0.0153707942321
554.2	0.0157531175029
554.8	0.0171603384112
555.5	0.0174155031662
556.2	0.016900935039
556.8	0.0170001186813
557.5	0.0176138704509
558.1	0.0178274967575
558.8	0.0180470571281
559.4	0.0179605893373
560.1	0.0177427244136
560.8	0.0177181404339
561.4	0.0174002441444
562.1	0.0174383916991
562.7	0.0168195535888
563.4	0.0168983918686
564.1	0.0176130227275
564.7	0.0175240117664
565.4	0.0174773869773
566	0.0174273712944
566.7	0.0177791765215
567.3	0.0180106050202
568	0.0174333053585
568.7	0.0175858955774
569.3	0.0180148436374
570	0.0186294431305
570.6	0.0189371667387
571.3	0.0193584852878
572	0.0202104473437
572.6	0.0206173545942
573.3	0.0215176368861
573.9	0.0213074014733
574.6	0.0213328331765
575.2	0.0197526766868
575.9	0.0197119859617
576.6	0.019494121038
577.2	0.0201587362139
577.9	0.0204749370565
578.5	0.0208987987759
579.2	0.0207640107491
579.8	0.0200324254215
580.5	0.0201655180014
581.2	0.0207996151336
581.8	0.0222882174919
582.5	0.024680493036
583.1	0.03299920314
583.8	0.0691368056085
584.5	0.161492883362
585.1	0.299008884142
585.8	0.53597725558
586.4	0.759290497868
587.1	0.931230004323
587.8	0.724605893373
588.4	0.405682163051
589.1	0.0870390291871
589.7	0.0197645448149
590.4	0.0203282809016
591	0.0206139637005
591.7	0.0203181082204
592.3	0.0200222527403
593	0.0200002119309
593.6	0.0198416876478
594.3	0.0198094741572
594.9	0.0191117977671
595.6	0.0185955341929
596.3	0.0183717352051
596.9	0.0179673711248
597.6	0.018781185626
598.2	0.019362723905
598.9	0.0201934928749
599.5	0.0189719233997
600.2	0.0189159736528
600.8	0.0185344981053
601.5	0.0190083755076
602.1	0.0177418766901
602.8	0.0183056127769
603.5	0.0179224417826
604.1	0.0187523630291
604.8	0.0181971041767
605.4	0.0186735247493
606.1	0.0186599611743
606.7	0.0183827556098
607.4	0.0178876851216
608	0.0169390825937
608.7	0.0177325517323
609.3	0.0178876851216
610	0.0186294431305
610.6	0.0178715783763
611.3	0.0175333367242
612	0.0173849851225
612.6	0.0179970414452
613.3	0.0190770411061
613.9	0.0189982028263
614.6	0.0181555657282
615.2	0.0179258326763
615.9	0.0175045141273
616.5	0.0180377321703
617.2	0.0171883132847
617.8	0.0170874341955
618.5	0.0168610920373
619.2	0.0163473716335
619.8	0.0164711392555
620.5	0.0170891296423
621.1	0.0175282503836
621.8	0.017791892373
622.4	0.0179139645482
623.1	0.0180360367234
623.7	0.0184175122708
624.4	0.0176096318337
625	0.0173519239083
625.7	0.0176994905182
626.3	0.0183785169926
627	0.0187769470088
627.7	0.0176477793885
628.3	0.0177325517323
629	0.018483634699
629.6	0.0191355340234
630.3	0.018767622051
630.9	0.0186684384087
631.6	0.018802378712
632.2	0.0187506675822
632.9	0.0180885955766
633.5	0.018338673991
634.2	0.018373430652
634.9	0.0194847960801
635.5	0.0192203063673
636.2	0.0189498825903
636.8	0.0186548748336
637.5	0.0193906987784
638.1	0.0203036969219
