# wavelength_nm	counts_u16	rel_intensity
186.000000	1478	0.0225528344
187.000000	1607	0.0245212482
188.000000	1484	0.0226443885
189.000000	1773	0.0270542458
190.000000	1703	0.0259861143
191.000000	1385	0.0211337453
192.000000	1681	0.0256504158
193.000000	1616	0.0246585794
194.000000	1648	0.0251468681
195.000000	1505	0.0229648280
196.000000	1443	0.0220187686
197.000000	1729	0.0263828489
198.000000	1559	0.0237888151
199.000000	1675	0.0255588617
200.000000	1521	0.0232089723
201.000000	1990	0.0303654536
202.000000	1279	0.0195162890
203.000000	1342	0.0204776074
204.000000	1233	0.0188143740
205.000000	1675	0.0255588617
206.000000	1724	0.0263065537
207.000000	1537	0.0234531167
208.000000	1672	0.0255130846
209.000000	1430	0.0218204013
210.000000	1479	0.0225680934
211.000000	1640	0.0250247959
212.000000	1473	0.0224765393
213.000000	1595	0.0243381399
214.000000	1284	0.0195925841
215.000000	1729	0.0263828489
216.000000	1278	0.0195010300
217.000000	1542	0.0235294118
218.000000	1545	0.0235751888
219.000000	1503	0.0229343099
220.000000	1520	0.0231937133
221.000000	1351	0.0206149386
222.000000	1808	0.0275883116
223.000000	1496	0.0228274968
224.000000	1577	0.0240634775
225.000000	1627	0.0248264286
226.000000	1599	0.0243991760
227.000000	1510	0.0230411231
228.000000	1591	0.0242771038
229.000000	1583	0.0241550317
230.000000	1558	0.0237735561
231.000000	1683	0.0256809339
232.000000	1598	0.0243839170
233.000000	1608	0.0245365072
234.000000	1688	0.0257572290
235.000000	1492	0.0227664607
236.000000	1493	0.0227817197
237.000000	1613	0.0246128023
238.000000	1478	0.0225528344
239.000000	1635	0.0249485008
240.000000	1755	0.0267795834
241.000000	1551	0.0236667430
242.000000	1685	0.0257114519
243.000000	1466	0.0223697261
244.000000	1536	0.0234378576
245.000000	1611	0.0245822843
246.000000	1306	0.0199282826
247.000000	1625	0.0247959106
248.000000	1458	0.0222476539
249.000000	1579	0.0240939956
250.000000	1516	0.0231326772
251.000000	1471	0.0224460212
252.000000	1421	0.0216830701
253.000000	1548	0.0236209659
254.000000	1525	0.0232700084
255.000000	1644	0.0250858320
256.000000	1583	0.0241550317
257.000000	1374	0.0209658961
258.000000	1513	0.0230869001
259.000000	1429	0.0218051423
260.000000	1574	0.0240177005
261.000000	1679	0.0256198978
262.000000	1613	0.0246128023
263.000000	1588	0.0242313268
264.000000	1579	0.0240939956
265.000000	1616	0.0246585794
266.000000	1481	0.0225986114
267.000000	1357	0.0207064927
268.000000	1370	0.0209048600
269.000000	1437	0.0219272145
270.000000	1538	0.0234683757
271.000000	1736	0.0264896620
272.000000	1544	0.0235599298
273.000000	1606	0.0245059892
274.000000	1809	0.0276035706
275.000000	1406	0.0214541848
276.000000	1599	0.0243991760
277.000000	1371	0.0209201190
278.000000	1594	0.0243228809
279.000000	1737	0.0265049210
280.000000	1255	0.0191500725
281.000000	1611	0.0245822843
282.000000	1544	0.0235599298
283.000000	1260	0.0192263676
284.000000	1765	0.0269321736
285.000000	1518	0.0231631952
286.000000	1515	0.0231174182
287.000000	1594	0.0243228809
288.000000	1498	0.0228580148
289.000000	1497	0.0228427558
290.000000	1632	0.0249027237
291.000000	1388	0.0211795224
292.000000	1630	0.0248722057
293.000000	1346	0.0205386435
294.000000	1651	0.0251926452
295.000000	1641	0.0250400549
296.000000	1517	0.0231479362
297.000000	1598	0.0243839170
298.000000	1583	0.0241550317
299.000000	1463	0.0223239490
300.000000	1439	0.0219577325
301.000000	1693	0.0258335241
302.000000	1677	0.0255893797
303.000000	1737	0.0265049210
304.000000	1606	0.0245059892
305.000000	1439	0.0219577325
306.000000	1742	0.0265812161
307.000000	1688	0.0257572290
308.000000	1522	0.0232242313
309.000000	1523	0.0232394903
310.000000	1586	0.0242008087
311.000000	1530	0.0233463035
312.000000	1598	0.0243839170
313.000000	1759	0.0268406195
314.000000	1762	0.0268863966
315.000000	1771	0.0270237278
316.000000	1899	0.0289768826
317.000000	1398	0.0213321126
318.000000	1613	0.0246128023
319.000000	1568	0.0239261463
320.000000	1667	0.0254367895
321.000000	1606	0.0245059892
322.000000	1550	0.0236514839
323.000000	1772	0.0270389868
324.000000	1842	0.0281071183
325.000000	1729	0.0263828489
326.000000	1855	0.0283054856
327.000000	1617	0.0246738384
328.000000	1610	0.0245670253
329.000000	1622	0.0247501335
330.000000	1812	0.0276493477
331.000000	1612	0.0245975433
332.000000	1471	0.0224460212
333.000000	1744	0.0266117342
334.000000	1521	0.0232089723
335.000000	1692	0.0258182650
336.000000	1603	0.0244602121
337.000000	1829	0.0279087510
338.000000	1741	0.0265659571
339.000000	1744	0.0266117342
340.000000	1834	0.0279850462
341.000000	1785	0.0272373541
342.000000	1594	0.0243228809
343.000000	1727	0.0263523308
344.000000	1697	0.0258945602
345.000000	1819	0.0277561608
346.000000	1823	0.0278171969
347.000000	1670	0.0254825666
348.000000	1791	0.0273289082
349.000000	1781	0.0271763180
350.000000	1655	0.0252536812
351.000000	1849	0.0282139315
352.000000	1552	0.0236820020
353.000000	1705	0.0260166323
354.000000	1686	0.0257267109
355.000000	1608	0.0245365072
356.000000	1505	0.0229648280
357.000000	1826	0.0278629740
358.000000	1772	0.0270389868
359.000000	1803	0.0275120165
360.000000	1658	0.0252994583
361.000000	1520	0.0231937133
362.000000	1555	0.0237277790
363.000000	1625	0.0247959106
364.000000	1888	0.0288090333
365.000000	1636	0.0249637598
366.000000	1767	0.0269626917
367.000000	1705	0.0260166323
368.000000	1801	0.0274814984
369.000000	1778	0.0271305409
370.000000	1743	0.0265964752
371.000000	1831	0.0279392691
372.000000	1752	0.0267338064
373.000000	1727	0.0263523308
374.000000	1771	0.0270237278
375.000000	1840	0.0280766003
376.000000	1778	0.0271305409
377.000000	1665	0.0254062715
378.000000	1763	0.0269016556
379.000000	1447	0.0220798047
380.000000	1789	0.0272983902
381.000000	1804	0.0275272755
382.000000	1574	0.0240177005
383.000000	1714	0.0261539635
384.000000	1759	0.0268406195
385.000000	1757	0.0268101015
386.000000	1553	0.0236972610
387.000000	1771	0.0270237278
388.000000	1750	0.0267032883
389.000000	1930	0.0294499123
390.000000	1713	0.0261387045
391.000000	1611	0.0245822843
392.000000	1566	0.0238956283
393.000000	1715	0.0261692226
394.000000	1769	0.0269932097
395.000000	1656	0.0252689403
396.000000	1770	0.0270084688
397.000000	1721	0.0262607767
398.000000	1595	0.0243381399
399.000000	1810	0.0276188296
400.000000	1612	0.0245975433
401.000000	1936	0.0295414664
402.000000	1602	0.0244449531
403.000000	1701	0.0259555962
404.000000	1634	0.0249332418
405.000000	1614	0.0246280613
406.000000	1634	0.0249332418
407.000000	1699	0.0259250782
408.000000	1802	0.0274967575
409.000000	1820	0.0277714199
410.000000	1745	0.0266269932
411.000000	1820	0.0277714199
412.000000	1750	0.0267032883
413.000000	1723	0.0262912947
414.000000	1602	0.0244449531
415.000000	1644	0.0250858320
416.000000	1640	0.0250247959
417.000000	1658	0.0252994583
418.000000	1801	0.0274814984
419.000000	1933	0.0294956893
420.000000	1598	0.0243839170
421.000000	1859	0.0283665217
422.000000	1783	0.0272068360
423.000000	1822	0.0278019379
424.000000	1572	0.0239871824
425.000000	1767	0.0269626917
426.000000	1804	0.0275272755
427.000000	1708	0.0260624094
428.000000	1709	0.0260776684
429.000000	1893	0.0288853285
430.000000	1692	0.0258182650
431.000000	1558	0.0237735561
432.000000	1756	0.0267948425
433.000000	1647	0.0251316091
434.000000	1769	0.0269932097
435.000000	1790	0.0273136492
436.000000	1758	0.0268253605
437.000000	1786	0.0272526131
438.000000	1565	0.0238803693
439.000000	1729	0.0263828489
440.000000	1730	0.0263981079
441.000000	1647	0.0251316091
442.000000	1772	0.0270389868
443.000000	1786	0.0272526131
444.000000	1752	0.0267338064
445.000000	1755	0.0267795834
446.000000	1543	0.0235446708
447.000000	1672	0.0255130846
448.000000	1589	0.0242465858
449.000000	1848	0.0281986725
450.000000	1786	0.0272526131
451.000000	1896	0.0289311055
452.000000	1652	0.0252079042
453.000000	1725	0.0263218128
454.000000	1492	0.0227664607
455.000000	1815	0.0276951247
456.000000	1718	0.0262149996
457.000000	1766	0.0269474327
458.000000	1780	0.0271610590
459.000000	1593	0.0243076219
460.000000	1548	0.0236209659
461.000000	1721	0.0262607767
462.000000	1770	0.0270084688
463.000000	1687	0.0257419699
464.000000	2015	0.0307469291
465.000000	1632	0.0249027237
466.000000	1714	0.0261539635
467.000000	1602	0.0244449531
468.000000	1921	0.0293125811
469.000000	1824	0.0278324559
470.000000	1646	0.0251163500
471.000000	1754	0.0267643244
472.000000	1897	0.0289463645
473.000000	1843	0.0281223774
474.000000	1569	0.0239414054
475.000000	1895	0.0289158465
476.000000	1757	0.0268101015
477.000000	1890	0.0288395514
478.000000	1832	0.0279545281
479.000000	1863	0.0284275578
480.000000	1793	0.0273594263
481.000000	1797	0.0274204623
482.000000	1921	0.0293125811
483.000000	1750	0.0267032883
484.000000	1530	0.0233463035
485.000000	1672	0.0255130846
486.000000	1517	0.0231479362
487.000000	1837	0.0280308232
488.000000	1726	0.0263370718
489.000000	1627	0.0248264286
490.000000	1679	0.0256198978
491.000000	1893	0.0288853285
492.000000	1692	0.0258182650
493.000000	1855	0.0283054856
494.000000	1618	0.0246890974
495.000000	1629	0.0248569467
496.000000	1839	0.0280613413
497.000000	1677	0.0255893797
498.000000	1768	0.0269779507
499.000000	1648	0.0251468681
500.000000	1698	0.0259098192
501.000000	1834	0.0279850462
502.000000	1712	0.0261234455
503.000000	1999	0.0305027848
504.000000	1727	0.0263523308
505.000000	2074	0.0316472114
506.000000	1703	0.0259861143
507.000000	1668	0.0254520485
508.000000	1614	0.0246280613
509.000000	1798	0.0274357214
510.000000	1751	0.0267185473
511.000000	1713	0.0261387045
512.000000	1759	0.0268406195
513.000000	1755	0.0267795834
514.000000	1834	0.0279850462
515.000000	1789	0.0272983902
516.000000	1604	0.0244754711
517.000000	2080	0.0317387655
518.000000	1509	0.0230258640
519.000000	1852	0.0282597086
520.000000	1739	0.0265354391
521.000000	1934	0.0295109483
522.000000	2013	0.0307164111
523.000000	1727	0.0263523308
524.000000	1813	0.0276646067
525.000000	1794	0.0273746853
526.000000	2028	0.0309452964
527.000000	1873	0.0285801480
528.000000	1931	0.0294651713
529.000000	1706	0.0260318914
530.000000	1933	0.0294956893
531.000000	1727	0.0263523308
532.000000	1781	0.0271763180
533.000000	1758	0.0268253605
534.000000	1479	0.0225680934
535.000000	1822	0.0278019379
536.000000	1727	0.0263523308
537.000000	1815	0.0276951247
538.000000	1733	0.0264438849
539.000000	1730	0.0263981079
540.000000	1530	0.0233463035
541.000000	1810	0.0276188296
542.000000	1767	0.0269626917
543.000000	1776	0.0271000229
544.000000	1740	0.0265506981
545.000000	1920	0.0292973220
546.000000	1839	0.0280613413
547.000000	1805	0.0275425345
548.000000	1708	0.0260624094
549.000000	1853	0.0282749676
550.000000	1944	0.0296635386
551.000000	1631	0.0248874647
552.000000	1733	0.0264438849
553.000000	1833	0.0279697871
554.000000	1815	0.0276951247
555.000000	1810	0.0276188296
556.000000	1807	0.0275730526
557.000000	1879	0.0286717021
558.000000	1673	0.0255283436
559.000000	1683	0.0256809339
560.000000	1932	0.0294804303
561.000000	1751	0.0267185473
562.000000	1787	0.0272678721
563.000000	1924	0.0293583581
564.000000	1932	0.0294804303
565.000000	1675	0.0255588617
566.000000	1769	0.0269932097
567.000000	1828	0.0278934920
568.000000	1689	0.0257724880
569.000000	1907	0.0290989548
570.000000	1838	0.0280460822
571.000000	1692	0.0258182650
572.000000	1784	0.0272220951
573.000000	1746	0.0266422522
574.000000	1826	0.0278629740
575.000000	1950	0.0297550927
576.000000	1781	0.0271763180
577.000000	1892	0.0288700694
578.000000	1624	0.0247806516
579.000000	1615	0.0246433204
580.000000	1638	0.0249942779
581.000000	1788	0.0272831312
582.000000	1755	0.0267795834
583.000000	1713	0.0261387045
584.000000	1925	0.0293736172
585.000000	1636	0.0249637598
586.000000	1948	0.0297245747
587.000000	2126	0.0324406806
588.000000	2041	0.0311436637
589.000000	1757	0.0268101015
590.000000	1815	0.0276951247
591.000000	2027	0.0309300374
592.000000	2074	0.0316472114
593.000000	1863	0.0284275578
594.000000	2019	0.0308079652
595.000000	1867	0.0284885939
596.000000	2148	0.0327763790
597.000000	2066	0.0315251392
598.000000	1961	0.0299229419
599.000000	2276	0.0347295338
600.000000	2198	0.0335393301
601.000000	2260	0.0344853895
602.000000	1942	0.0296330205
603.000000	2331	0.0355687800
604.000000	2107	0.0321507591
605.000000	2291	0.0349584192
606.000000	2407	0.0367284657
607.000000	2419	0.0369115740
608.000000	2357	0.0359655146
609.000000	2409	0.0367589837
610.000000	2286	0.0348821241
611.000000	2262	0.0345159075
612.000000	2511	0.0383154040
613.000000	2211	0.0337376974
614.000000	2174	0.0331731136
615.000000	1912	0.0291752499
616.000000	2314	0.0353093767
617.000000	2269	0.0346227207
618.000000	2173	0.0331578546
619.000000	2123	0.0323949035
620.000000	2397	0.0365758755
621.000000	2379	0.0363012131
622.000000	2342	0.0357366293
623.000000	2393	0.0365148394
624.000000	2460	0.0375371939
625.000000	2499	0.0381322957
626.000000	2590	0.0395208667
627.000000	2628	0.0401007095
628.000000	2776	0.0423590448
629.000000	2982	0.0455024033
630.000000	3515	0.0536354620
631.000000	3330	0.0508125429
632.000000	3567	0.0544289311
633.000000	3824	0.0583504997
634.000000	3463	0.0528419928
635.000000	3681	0.0561684596
636.000000	3692	0.0563363088
637.000000	4162	0.0635080491
638.000000	4112	0.0627450980
639.000000	4158	0.0634470130
640.000000	4321	0.0659342336
641.000000	4674	0.0713206683
642.000000	4075	0.0621805142
643.000000	4477	0.0683146410
644.000000	3934	0.0600289921
645.000000	3795	0.0579079881
646.000000	3824	0.0583504997
647.000000	3143	0.0479591058
648.000000	3473	0.0529945830
649.000000	4029	0.0614785992
650.000000	4011	0.0612039368
651.000000	4129	0.0630045014
652.000000	4620	0.0704966812
653.000000	4505	0.0687418936
654.000000	4459	0.0680399786
655.000000	4158	0.0634470130
656.000000	4140	0.0631723507
657.000000	4347	0.0663309682
658.000000	3735	0.0569924468
659.000000	3745	0.0571450370
660.000000	3541	0.0540321965
661.000000	3495	0.0533302815
662.000000	3185	0.0485999847
663.000000	3692	0.0563363088
664.000000	3088	0.0471198596
665.000000	2483	0.0378881514
666.000000	2370	0.0361638819
667.000000	2286	0.0348821241
668.000000	2242	0.0342107271
669.000000	2013	0.0307164111
670.000000	1920	0.0292973220
671.000000	2021	0.0308384833
